transaction_id,customer_id,product_id,date,quantity
T06265,C324,P022,2025-06-17,1
T06266,C342,P022,2025-10-29,1
T06267,C143,P026,2025-11-01,1
T06268,C399,P029,2025-05-06,1
T06268,C399,P030,2025-05-06,1
T06269,C223,P016,2025-05-20,1
T06269,C223,P018,2025-05-20,1
T06270,C256,P024,2025-07-27,1
T06271,C027,P019,2025-06-03,1
T06272,C132,P004,2025-03-17,1
T06273,C285,P008,2025-04-23,1
T06274,C451,P008,2025-08-26,1
T06275,C464,P005,2025-02-20,1
T06276,C259,P012,2025-07-31,1
T06277,C381,P013,2025-08-03,1
T06278,C291,P011,2025-06-03,1
T06278,C291,P013,2025-06-03,1
T06279,C320,P016,2025-12-06,1
T06279,C320,P018,2025-12-06,1
T06280,C475,P029,2025-01-30,1
T06281,C418,P014,2025-03-20,1
T06282,C213,P016,2025-01-16,1
T06282,C213,P018,2025-01-16,1
T06283,C061,P010,2025-05-01,1
T06284,C250,P029,2025-09-09,1
T06285,C203,P019,2025-04-20,1
T06286,C435,P008,2025-05-27,1
T06287,C125,P020,2025-03-26,1
T06288,C173,P006,2025-11-03,1
T06289,C168,P019,2025-07-12,1
T06290,C052,P003,2025-02-12,1
T06291,C408,P024,2025-01-05,1
T06292,C077,P018,2025-08-08,1
T06293,C253,P029,2025-02-17,1
T06294,C407,P026,2025-12-24,1
T06295,C332,P005,2025-01-27,1
T06295,C332,P007,2025-01-27,1
T06296,C017,P005,2025-05-30,1
T06297,C188,P022,2025-12-18,1
T06298,C359,P012,2025-12-08,1
T06299,C293,P003,2025-01-21,1
T06300,C085,P029,2025-06-08,1
T06300,C085,P030,2025-06-08,1
T06301,C299,P003,2025-01-21,1
T06302,C315,P001,2025-04-09,1
T06303,C460,P013,2025-09-09,1
T06304,C056,P009,2025-10-31,1
T06305,C150,P020,2025-09-27,1
T06306,C037,P027,2025-11-10,1
T06307,C146,P005,2025-02-03,1
T06308,C437,P009,2025-03-22,1
T06309,C330,P025,2025-12-25,1
T06310,C255,P020,2025-04-25,1
T06311,C353,P010,2025-01-17,1
T06312,C202,P028,2025-06-23,1
T06313,C341,P006,2025-12-22,1
T06314,C243,P026,2025-08-20,1
T06315,C184,P017,2025-06-06,1
T06316,C151,P021,2025-12-28,1
T06317,C418,P013,2025-08-03,1
T06318,C414,P030,2025-05-01,1
T06319,C407,P028,2025-06-08,1
T06320,C342,P011,2025-04-18,1
T06320,C342,P013,2025-04-18,1
T06321,C361,P005,2025-01-19,1
T06321,C361,P010,2025-01-19,1
T06322,C449,P004,2025-03-17,1
T06323,C056,P015,2025-03-06,1
T06324,C077,P024,2025-02-07,1
T06325,C145,P025,2025-06-20,1
T06326,C297,P008,2025-09-04,1
T06327,C223,P014,2025-03-04,1
T06328,C477,P021,2025-12-09,1
T06329,C483,P022,2025-10-10,1
T06330,C155,P030,2025-12-30,1
T06331,C108,P029,2025-08-31,1
T06332,C187,P006,2025-07-20,1
T06333,C099,P012,2025-02-03,1
T06334,C026,P002,2025-05-10,1
T06335,C200,P006,2025-09-12,1
T06336,C238,P022,2025-07-23,1
T06337,C442,P011,2025-08-19,1
T06337,C442,P014,2025-08-19,1
T06338,C382,P023,2025-08-05,1
T06339,C338,P011,2025-10-18,1
T06340,C095,P001,2025-03-26,1
T06341,C213,P003,2025-09-07,1
T06342,C449,P011,2025-03-17,1
T06342,C449,P013,2025-03-17,1
T06343,C123,P017,2025-11-06,1
T06344,C254,P009,2025-04-14,1
T06345,C370,P006,2025-08-02,1
T06346,C020,P025,2025-01-05,1
T06347,C365,P011,2025-11-11,1
T06348,C002,P004,2025-09-05,1
T06349,C396,P027,2025-09-14,1
T06350,C104,P007,2025-03-17,1
T06351,C171,P022,2025-12-04,1
T06352,C381,P017,2025-05-21,1
T06353,C272,P013,2025-09-28,1
T06354,C303,P020,2025-11-10,1
T06355,C101,P014,2025-01-21,1
T06356,C233,P024,2025-10-30,1
T06357,C281,P010,2025-10-03,1
T06358,C387,P015,2025-01-23,1
T06359,C146,P011,2025-01-10,1
T06360,C322,P026,2025-02-02,1
T06361,C243,P027,2025-08-02,1
T06362,C476,P015,2025-11-08,1
T06363,C293,P008,2025-06-11,1
T06364,C428,P019,2025-04-25,1
T06365,C154,P029,2025-11-30,1
T06366,C419,P008,2025-12-09,1
T06367,C464,P019,2025-05-11,1
T06368,C003,P017,2025-04-28,1
T06369,C021,P008,2025-08-19,1
T06370,C123,P013,2025-01-02,1
T06371,C221,P002,2025-02-08,1
T06372,C411,P026,2025-05-21,1
T06373,C275,P027,2025-10-07,1
T06374,C482,P014,2025-01-09,1
T06375,C257,P028,2025-11-24,1
T06376,C404,P010,2025-11-04,1
T06377,C340,P002,2025-09-12,1
T06378,C298,P007,2025-10-01,1
T06379,C339,P018,2025-05-28,1
T06380,C400,P004,2025-05-01,1
T06381,C474,P013,2025-10-15,1
T06382,C372,P011,2025-04-01,1
T06383,C103,P001,2025-12-17,1
T06384,C169,P021,2025-05-06,1
T06385,C485,P016,2025-01-11,1
T06385,C485,P018,2025-01-11,1
T06386,C087,P022,2025-05-30,1
T06387,C213,P006,2025-08-07,1
T06388,C105,P024,2025-03-25,1
T06389,C186,P004,2025-05-28,1
T06390,C159,P018,2025-12-21,1
T06391,C281,P021,2025-02-05,1
T06392,C040,P005,2025-03-04,1
T06393,C002,P008,2025-02-03,1
T06394,C399,P025,2025-05-19,1
T06395,C059,P025,2025-08-20,1
T06395,C059,P027,2025-08-20,1
T06396,C262,P004,2025-09-04,1
T06397,C343,P020,2025-05-23,1
T06398,C403,P003,2025-07-02,1
T06399,C404,P003,2025-06-30,1
T06400,C091,P013,2025-04-07,1
T06401,C280,P009,2025-01-10,1
T06402,C467,P030,2025-11-14,1
T06403,C412,P026,2025-02-14,1
T06404,C033,P006,2025-03-16,1
T06405,C176,P006,2025-09-25,1
T06406,C418,P023,2025-10-01,1
T06407,C100,P016,2025-11-20,1
T06408,C175,P028,2025-07-19,1
T06409,C406,P025,2025-08-10,1
T06409,C406,P027,2025-08-10,1
T06410,C109,P006,2025-04-08,1
T06411,C318,P021,2025-09-05,1
T06412,C397,P019,2025-12-24,1
T06412,C397,P020,2025-12-24,1
T06413,C428,P022,2025-09-11,1
T06414,C235,P013,2025-06-14,1
T06415,C329,P012,2025-04-12,1
T06416,C461,P002,2025-01-19,1
T06417,C232,P007,2025-01-02,1
T06418,C293,P012,2025-01-09,1
T06419,C341,P030,2025-07-10,1
T06420,C333,P011,2025-08-01,1
T06421,C004,P011,2025-08-26,1
T06421,C004,P012,2025-08-26,1
T06422,C305,P017,2025-10-15,1
T06423,C393,P004,2025-10-31,1
T06424,C070,P016,2025-09-11,1
T06425,C283,P024,2025-06-24,1
T06426,C062,P020,2025-01-17,1
T06427,C403,P027,2025-11-23,1
T06428,C163,P008,2025-06-09,1
T06429,C275,P027,2025-08-06,1
T06430,C151,P002,2025-02-24,1
T06431,C029,P010,2025-12-07,1
T06432,C494,P005,2025-12-23,1
T06432,C494,P009,2025-12-23,1
T06433,C079,P009,2025-06-24,1
T06434,C436,P014,2025-02-08,1
T06435,C500,P017,2025-07-06,1
T06436,C039,P016,2025-06-07,1
T06437,C209,P001,2025-01-14,1
T06438,C168,P006,2025-12-31,1
T06439,C048,P028,2025-03-12,1
T06440,C477,P017,2025-11-05,1
T06441,C307,P028,2025-02-21,1
T06442,C186,P004,2025-02-18,1
T06443,C500,P009,2025-06-20,1
T06444,C163,P029,2025-03-05,1
T06444,C163,P030,2025-03-05,1
T06445,C299,P026,2025-02-10,1
T06446,C119,P002,2025-05-22,1
T06447,C160,P027,2025-10-09,1
T06448,C387,P018,2025-02-10,1
T06449,C416,P023,2025-10-09,1
T06450,C479,P019,2025-12-20,1
T06451,C465,P018,2025-12-03,1
T06452,C153,P004,2025-07-26,1
T06453,C386,P030,2025-01-21,1
T06454,C160,P030,2025-08-04,1
T06455,C048,P022,2025-06-20,1
T06455,C048,P023,2025-06-20,1
T06456,C071,P003,2025-02-18,1
T06457,C486,P019,2025-01-03,1
T06457,C486,P021,2025-01-03,1
T06458,C022,P016,2025-07-04,1
T06459,C055,P009,2025-03-23,1
T06460,C303,P018,2025-05-07,1
T06461,C042,P011,2025-03-28,1
T06461,C042,P012,2025-03-28,1
T06462,C323,P026,2025-01-09,1
T06463,C241,P007,2025-12-29,1
T06464,C065,P006,2025-12-16,1
T06465,C261,P008,2025-07-28,1
T06466,C003,P022,2025-09-25,1
T06467,C296,P026,2025-04-07,1
T06468,C253,P018,2025-05-02,1
T06469,C031,P014,2025-04-19,1
T06470,C314,P022,2025-07-18,1
T06470,C314,P024,2025-07-18,1
T06471,C177,P005,2025-07-27,1
T06472,C211,P030,2025-10-24,1
T06473,C148,P009,2025-05-08,1
T06474,C316,P028,2025-03-05,1
T06475,C362,P014,2025-05-11,1
T06476,C332,P020,2025-09-12,1
T06477,C001,P004,2025-07-27,1
T06478,C303,P007,2025-05-10,1
T06479,C354,P005,2025-10-23,1
T06479,C354,P010,2025-10-23,1
T06480,C062,P022,2025-05-08,1
T06480,C062,P023,2025-05-08,1
T06481,C119,P008,2025-01-24,1
T06482,C375,P003,2025-12-17,1
T06483,C203,P005,2025-04-22,1
T06483,C203,P006,2025-04-22,1
T06484,C295,P001,2025-11-30,1
T06484,C295,P002,2025-11-30,1
T06485,C425,P023,2025-01-08,1
T06486,C212,P004,2025-06-24,1
T06487,C106,P015,2025-03-15,1
T06488,C076,P024,2025-11-28,1
T06489,C403,P004,2025-07-08,1
T06490,C167,P014,2025-07-13,1
T06491,C338,P017,2025-12-15,1
T06492,C141,P015,2025-12-06,1
T06493,C104,P028,2025-11-22,1
T06494,C075,P007,2025-07-19,1
T06495,C181,P007,2025-12-07,1
T06496,C440,P022,2025-05-05,1
T06497,C486,P009,2025-08-12,1
T06498,C026,P009,2025-01-02,1
T06499,C222,P015,2025-03-23,1
T06500,C032,P026,2025-01-31,1
T06501,C384,P015,2025-09-26,1
T06502,C149,P007,2025-07-31,1
T06503,C057,P029,2025-05-28,1
T06503,C057,P030,2025-05-28,1
T06504,C091,P014,2025-01-08,1
T06505,C243,P026,2025-09-29,1
T06506,C034,P019,2025-08-21,1
T06506,C034,P020,2025-08-21,1
T06507,C231,P007,2025-12-19,1
T06508,C443,P009,2025-09-02,1
T06509,C494,P013,2025-05-19,1
T06510,C083,P016,2025-04-23,1
T06511,C069,P001,2025-05-01,1
T06512,C197,P008,2025-10-10,1
T06513,C261,P021,2025-03-16,1
T06514,C057,P009,2025-07-09,1
T06515,C268,P009,2025-12-20,1
T06516,C051,P009,2025-12-04,1
T06517,C265,P026,2025-06-08,1
T06518,C383,P013,2025-01-11,1
T06519,C033,P019,2025-02-24,1
T06519,C033,P021,2025-02-24,1
T06520,C130,P026,2025-05-06,1
T06521,C388,P022,2025-10-12,1
T06522,C295,P026,2025-09-29,1
T06523,C472,P006,2025-11-18,1
T06524,C255,P017,2025-01-02,1
T06525,C077,P001,2025-06-17,1
T06526,C395,P018,2025-08-03,1
T06527,C291,P011,2025-01-01,1
T06528,C096,P004,2025-06-06,1
T06529,C370,P025,2025-08-06,1
T06529,C370,P027,2025-08-06,1
T06530,C301,P007,2025-11-18,1
T06531,C206,P022,2025-11-05,1
T06532,C183,P004,2025-07-14,1
T06533,C242,P020,2025-04-11,1
T06534,C456,P008,2025-06-16,1
T06535,C024,P028,2025-06-22,1
T06536,C183,P016,2025-05-04,1
T06537,C253,P008,2025-08-09,1
T06538,C491,P018,2025-01-09,1
T06539,C354,P003,2025-02-22,1
T06540,C290,P029,2025-03-12,1
T06540,C290,P030,2025-03-12,1
T06541,C105,P015,2025-07-31,1
T06542,C274,P024,2025-02-07,1
T06543,C053,P022,2025-10-08,1
T06544,C070,P008,2025-04-20,1
T06545,C112,P012,2025-02-19,1
T06546,C019,P009,2025-01-06,1
T06547,C471,P019,2025-07-29,1
T06547,C471,P021,2025-07-29,1
T06548,C330,P019,2025-08-19,1
T06549,C048,P011,2025-05-02,1
T06550,C048,P026,2025-05-09,1
T06551,C406,P020,2025-10-02,1
T06552,C383,P021,2025-05-04,1
T06553,C023,P016,2025-12-19,1
T06553,C023,P017,2025-12-19,1
T06554,C337,P025,2025-12-23,1
T06555,C475,P027,2025-09-08,1
T06556,C419,P007,2025-07-30,1
T06557,C455,P011,2025-02-21,1
T06557,C455,P013,2025-02-21,1
T06558,C474,P019,2025-05-23,1
T06558,C474,P021,2025-05-23,1
T06559,C479,P012,2025-08-20,1
T06560,C285,P023,2025-03-26,1
T06561,C014,P024,2025-02-19,1
T06562,C322,P019,2025-01-11,1
T06563,C099,P006,2025-03-22,1
T06564,C120,P024,2025-01-24,1
T06565,C376,P006,2025-04-11,1
T06566,C424,P007,2025-04-12,1
T06567,C068,P010,2025-08-24,1
T06568,C032,P022,2025-08-19,1
T06568,C032,P023,2025-08-19,1
T06569,C017,P004,2025-04-15,1
T06570,C188,P021,2025-06-03,1
T06571,C428,P022,2025-08-10,1
T06571,C428,P023,2025-08-10,1
T06572,C427,P029,2025-03-23,1
T06573,C004,P006,2025-07-11,1
T06574,C018,P018,2025-03-31,1
T06575,C351,P027,2025-08-04,1
T06576,C056,P003,2025-03-22,1
T06577,C109,P003,2025-03-20,1
T06578,C213,P004,2025-08-11,1
T06579,C118,P023,2025-03-27,1
T06580,C137,P023,2025-09-24,1
T06581,C366,P018,2025-12-13,1
T06582,C272,P029,2025-10-30,1
T06583,C470,P019,2025-06-18,1
T06584,C081,P027,2025-11-01,1
T06585,C273,P022,2025-10-18,1
T06585,C273,P024,2025-10-18,1
T06586,C218,P006,2025-11-09,1
T06587,C429,P026,2025-08-16,1
T06588,C143,P011,2025-05-14,1
T06589,C475,P024,2025-01-11,1
T06590,C101,P013,2025-06-01,1
T06591,C193,P025,2025-10-02,1
T06592,C047,P028,2025-10-25,1
T06593,C060,P026,2025-12-22,1
T06594,C065,P029,2025-01-28,1
T06594,C065,P030,2025-01-28,1
T06595,C287,P016,2025-07-22,1
T06596,C298,P023,2025-03-11,1
T06597,C028,P017,2025-04-03,1
T06598,C276,P029,2025-04-29,1
T06599,C124,P030,2025-01-26,1
T06600,C261,P028,2025-11-07,1
T06601,C279,P029,2025-02-07,1
T06601,C279,P030,2025-02-07,1
T06602,C174,P017,2025-10-03,1
T06603,C048,P009,2025-05-14,1
T06604,C171,P018,2025-03-11,1
T06605,C424,P006,2025-01-23,1
T06606,C219,P016,2025-04-16,1
T06606,C219,P017,2025-04-16,1
T06607,C358,P021,2025-02-15,1
T06608,C266,P005,2025-11-16,1
T06609,C217,P024,2025-11-21,1
T06610,C280,P003,2025-06-14,1
T06611,C236,P006,2025-12-15,1
T06612,C142,P028,2025-06-22,1
T06613,C016,P002,2025-01-06,1
T06614,C400,P001,2025-12-07,1
T06615,C442,P026,2025-01-16,1
T06616,C043,P011,2025-03-26,1
T06617,C414,P021,2025-10-27,1
T06618,C042,P003,2025-12-19,1
T06619,C098,P016,2025-02-20,1
T06620,C458,P018,2025-11-28,1
T06621,C191,P002,2025-11-19,1
T06622,C384,P020,2025-01-14,1
T06623,C369,P005,2025-06-30,1
T06623,C369,P006,2025-06-30,1
T06624,C407,P030,2025-09-16,1
T06625,C331,P010,2025-05-30,1
T06626,C134,P006,2025-02-13,1
T06627,C280,P027,2025-03-17,1
T06628,C308,P022,2025-10-23,1
T06629,C148,P016,2025-09-25,1
T06630,C040,P005,2025-03-31,1
T06631,C148,P017,2025-11-15,1
T06632,C404,P002,2025-06-10,1
T06633,C195,P016,2025-01-21,1
T06634,C240,P001,2025-01-23,1
T06635,C002,P022,2025-05-14,1
T06636,C194,P012,2025-11-22,1
T06637,C175,P003,2025-07-05,1
T06638,C371,P017,2025-05-21,1
T06639,C272,P005,2025-07-27,1
T06640,C063,P008,2025-07-31,1
T06641,C077,P026,2025-05-18,1
T06642,C262,P008,2025-06-14,1
T06643,C190,P022,2025-01-26,1
T06644,C421,P006,2025-10-23,1
T06645,C193,P024,2025-01-22,1
T06646,C283,P023,2025-01-21,1
T06647,C321,P016,2025-01-28,1
T06648,C124,P014,2025-11-05,1
T06649,C439,P020,2025-10-13,1
T06650,C236,P020,2025-07-01,1
T06651,C403,P001,2025-11-16,1
T06652,C488,P028,2025-09-27,1
T06653,C095,P005,2025-02-03,1
T06653,C095,P006,2025-02-03,1
T06654,C476,P004,2025-07-20,1
T06655,C130,P027,2025-09-28,1
T06656,C064,P029,2025-10-12,1
T06657,C379,P001,2025-05-14,1
T06658,C133,P028,2025-11-26,1
T06659,C091,P018,2025-08-31,1
T06660,C256,P029,2025-05-08,1
T06661,C194,P023,2025-04-07,1
T06662,C271,P021,2025-02-02,1
T06663,C205,P009,2025-05-05,1
T06664,C080,P022,2025-02-03,1
T06664,C080,P024,2025-02-03,1
T06665,C317,P022,2025-06-01,1
T06666,C268,P019,2025-11-27,1
T06667,C375,P010,2025-07-28,1
T06668,C153,P006,2025-01-11,1
T06669,C125,P029,2025-08-03,1
T06670,C067,P012,2025-09-28,1
T06671,C221,P007,2025-02-23,1
T06672,C159,P025,2025-05-09,1
T06672,C159,P026,2025-05-09,1
T06673,C421,P013,2025-05-30,1
T06674,C485,P021,2025-07-19,1
T06675,C081,P012,2025-07-11,1
T06676,C388,P010,2025-01-22,1
T06677,C096,P013,2025-04-28,1
T06678,C370,P022,2025-07-08,1
T06678,C370,P023,2025-07-08,1
T06679,C151,P007,2025-01-12,1
T06680,C343,P003,2025-08-29,1
T06681,C194,P010,2025-07-30,1
T06682,C406,P009,2025-05-29,1
T06683,C263,P019,2025-09-29,1
T06684,C471,P001,2025-04-26,1
T06685,C189,P008,2025-10-12,1
T06686,C358,P017,2025-09-23,1
T06687,C092,P027,2025-05-22,1
T06688,C170,P024,2025-03-10,1
T06689,C239,P020,2025-12-23,1
T06690,C032,P022,2025-12-19,1
T06690,C032,P024,2025-12-19,1
T06691,C352,P021,2025-01-30,1
T06692,C437,P010,2025-05-03,1
T06693,C105,P030,2025-04-21,1
T06694,C107,P025,2025-07-01,1
T06694,C107,P027,2025-07-01,1
T06695,C301,P011,2025-12-29,1
T06695,C301,P013,2025-12-29,1
T06696,C414,P005,2025-02-22,1
T06696,C414,P010,2025-02-22,1
T06697,C233,P017,2025-08-27,1
T06698,C370,P029,2025-03-05,1
T06699,C311,P007,2025-05-04,1
T06700,C304,P003,2025-11-20,1
T06701,C348,P007,2025-09-10,1
T06702,C111,P005,2025-07-27,1
T06703,C116,P002,2025-07-28,1
T06704,C438,P002,2025-02-09,1
T06705,C490,P003,2025-11-10,1
T06706,C390,P017,2025-09-12,1
T06707,C389,P011,2025-07-19,1
T06707,C389,P015,2025-07-19,1
T06708,C399,P018,2025-09-26,1
T06709,C457,P001,2025-01-06,1
T06710,C107,P027,2025-01-14,1
T06711,C416,P001,2025-10-28,1
T06711,C416,P003,2025-10-28,1
T06712,C058,P018,2025-03-07,1
T06713,C429,P020,2025-09-26,1
T06714,C474,P001,2025-05-06,1
T06715,C171,P016,2025-11-23,1
T06716,C136,P024,2025-05-26,1
T06717,C422,P020,2025-03-03,1
T06718,C492,P024,2025-08-01,1
T06719,C470,P001,2025-11-14,1
T06720,C201,P012,2025-11-09,1
T06721,C406,P012,2025-03-10,1
T06722,C454,P002,2025-02-09,1
T06723,C160,P020,2025-02-06,1
T06724,C414,P004,2025-09-27,1
T06725,C328,P025,2025-10-22,1
T06725,C328,P027,2025-10-22,1
T06726,C116,P008,2025-07-23,1
T06727,C272,P016,2025-06-25,1
T06728,C301,P005,2025-07-28,1
T06728,C301,P007,2025-07-28,1
T06729,C483,P007,2025-11-07,1
T06730,C309,P017,2025-03-17,1
T06731,C038,P008,2025-08-20,1
T06732,C141,P011,2025-06-22,1
T06733,C048,P009,2025-01-19,1
T06734,C357,P024,2025-05-31,1
T06735,C067,P017,2025-10-02,1
T06736,C209,P024,2025-01-22,1
T06737,C425,P012,2025-11-19,1
T06738,C011,P025,2025-06-22,1
T06738,C011,P027,2025-06-22,1
T06739,C220,P014,2025-01-24,1
T06740,C266,P023,2025-02-19,1
T06741,C060,P024,2025-03-07,1
T06742,C219,P025,2025-01-10,1
T06743,C484,P007,2025-01-29,1
T06744,C267,P029,2025-04-15,1
T06745,C204,P029,2025-11-08,1
T06745,C204,P030,2025-11-08,1
T06746,C198,P005,2025-12-17,1
T06747,C165,P024,2025-04-19,1
T06748,C052,P006,2025-04-22,1
T06749,C131,P029,2025-06-24,1
T06750,C419,P014,2025-09-18,1
T06751,C282,P006,2025-08-12,1
T06752,C293,P004,2025-09-06,1
T06753,C321,P028,2025-09-06,1
T06754,C218,P025,2025-10-15,1
T06755,C074,P020,2025-04-18,1
T06756,C269,P027,2025-05-16,1
T06757,C149,P024,2025-01-21,1
T06758,C060,P008,2025-06-05,1
T06759,C459,P018,2025-01-03,1
T06760,C407,P017,2025-08-18,1
T06761,C400,P007,2025-06-25,1
T06762,C153,P008,2025-09-02,1
T06763,C442,P022,2025-10-09,1
T06764,C271,P005,2025-07-28,1
T06764,C271,P007,2025-07-28,1
T06765,C331,P012,2025-11-11,1
T06766,C371,P004,2025-01-28,1
T06767,C053,P022,2025-07-09,1
T06768,C356,P001,2025-11-07,1
T06769,C260,P012,2025-10-17,1
T06770,C298,P023,2025-02-03,1
T06771,C412,P010,2025-05-27,1
T06772,C294,P006,2025-01-09,1
T06773,C366,P015,2025-05-11,1
T06774,C299,P026,2025-03-26,1
T06775,C207,P025,2025-11-03,1
T06776,C320,P021,2025-08-04,1
T06777,C393,P020,2025-10-21,1
T06778,C414,P013,2025-12-03,1
T06779,C152,P027,2025-10-10,1
T06780,C329,P020,2025-11-04,1
T06781,C382,P024,2025-12-13,1
T06782,C348,P025,2025-08-22,1
T06782,C348,P027,2025-08-22,1
T06783,C075,P018,2025-07-07,1
T06784,C297,P013,2025-11-23,1
T06785,C488,P019,2025-05-08,1
T06785,C488,P020,2025-05-08,1
T06786,C151,P001,2025-09-14,1
T06787,C292,P020,2025-04-10,1
T06788,C489,P006,2025-04-08,1
T06789,C056,P006,2025-04-25,1
T06790,C151,P025,2025-03-14,1
T06791,C221,P013,2025-10-16,1
T06792,C287,P002,2025-07-28,1
T06793,C319,P023,2025-01-12,1
T06794,C286,P016,2025-03-21,1
T06795,C061,P015,2025-08-02,1
T06796,C498,P029,2025-01-16,1
T06797,C090,P024,2025-04-21,1
T06798,C159,P018,2025-04-27,1
T06799,C267,P020,2025-04-23,1
T06800,C167,P022,2025-12-06,1
T06801,C186,P021,2025-05-05,1
T06802,C461,P017,2025-03-12,1
T06803,C337,P029,2025-10-15,1
T06804,C429,P027,2025-05-26,1
T06805,C424,P001,2025-06-26,1
T06806,C455,P022,2025-03-02,1
T06807,C462,P023,2025-10-17,1
T06808,C313,P014,2025-06-24,1
T06809,C016,P018,2025-03-17,1
T06810,C208,P019,2025-07-03,1
T06811,C076,P014,2025-12-05,1
T06812,C137,P003,2025-10-09,1
T06813,C196,P019,2025-07-13,1
T06813,C196,P020,2025-07-13,1
T06814,C473,P027,2025-04-21,1
T06815,C008,P018,2025-09-04,1
T06816,C415,P014,2025-02-20,1
T06817,C345,P027,2025-12-18,1
T06818,C452,P005,2025-04-08,1
T06819,C161,P019,2025-06-22,1
T06820,C385,P004,2025-05-09,1
T06821,C432,P007,2025-05-17,1
T06822,C205,P018,2025-03-18,1
T06823,C124,P019,2025-06-09,1
T06824,C140,P021,2025-01-21,1
T06825,C438,P001,2025-03-26,1
T06826,C115,P001,2025-01-04,1
T06827,C264,P014,2025-11-04,1
T06828,C201,P030,2025-07-19,1
T06829,C033,P002,2025-03-01,1
T06830,C427,P025,2025-07-18,1
T06831,C039,P003,2025-12-09,1
T06832,C099,P027,2025-11-10,1
T06833,C172,P027,2025-01-14,1
T06834,C025,P003,2025-07-12,1
T06835,C271,P002,2025-11-10,1
T06836,C332,P009,2025-02-11,1
T06837,C151,P021,2025-11-07,1
T06838,C038,P028,2025-06-14,1
T06839,C028,P015,2025-07-28,1
T06840,C397,P006,2025-11-19,1
T06841,C268,P007,2025-10-26,1
T06842,C487,P015,2025-11-25,1
T06843,C211,P021,2025-03-15,1
T06844,C026,P024,2025-07-08,1
T06845,C113,P021,2025-05-24,1
T06846,C139,P001,2025-09-11,1
T06847,C307,P010,2025-07-20,1
T06848,C084,P002,2026-01-01,1
T06849,C483,P015,2025-03-13,1
T06850,C372,P013,2025-07-30,1
T06851,C344,P005,2025-11-02,1
T06851,C344,P006,2025-11-02,1
T06852,C285,P026,2025-02-17,1
T06853,C382,P028,2025-09-09,1
T06854,C372,P021,2025-08-31,1
T06855,C473,P013,2025-01-25,1
T06856,C083,P019,2025-12-25,1
T06857,C035,P025,2025-05-15,1
T06857,C035,P027,2025-05-15,1
T06858,C035,P007,2025-04-12,1
T06859,C104,P015,2025-04-29,1
T06860,C046,P030,2025-03-09,1
T06861,C489,P030,2025-06-10,1
T06862,C184,P023,2025-03-29,1
T06863,C104,P012,2025-07-25,1
T06864,C056,P015,2025-10-06,1
T06865,C475,P003,2025-08-26,1
T06866,C006,P007,2025-03-26,1
T06867,C348,P004,2025-02-10,1
T06868,C309,P006,2025-01-01,1
T06869,C195,P004,2025-04-23,1
T06870,C385,P014,2025-05-02,1
T06871,C423,P017,2025-12-09,1
T06872,C163,P005,2025-08-28,1
T06873,C294,P012,2025-07-12,1
T06874,C063,P007,2025-04-22,1
T06875,C230,P003,2025-12-08,1
T06876,C280,P010,2025-06-07,1
T06877,C136,P019,2025-01-26,1
T06878,C087,P028,2025-10-24,1
T06879,C166,P002,2025-03-14,1
T06880,C443,P013,2025-05-31,1
T06881,C262,P002,2025-02-18,1
T06882,C221,P009,2025-05-26,1
T06883,C028,P008,2025-08-20,1
T06884,C105,P022,2025-05-09,1
T06885,C204,P016,2025-10-01,1
T06885,C204,P017,2025-10-01,1
T06886,C464,P015,2025-09-13,1
T06887,C342,P017,2025-03-29,1
T06888,C469,P006,2025-02-08,1
T06889,C008,P027,2025-03-24,1
T06890,C328,P003,2025-09-09,1
T06891,C458,P027,2025-10-29,1
T06892,C275,P027,2025-04-04,1
T06893,C053,P021,2025-04-10,1
T06894,C134,P017,2025-08-03,1
T06895,C088,P019,2025-10-07,1
T06895,C088,P021,2025-10-07,1
T06896,C402,P024,2025-12-18,1
T06897,C311,P015,2025-04-30,1
T06898,C389,P014,2025-04-29,1
T06899,C448,P027,2025-10-04,1
T06900,C125,P029,2025-02-28,1
T06901,C091,P018,2025-12-15,1
T06902,C164,P014,2025-01-15,1
T06903,C174,P008,2025-10-21,1
T06904,C385,P015,2025-01-12,1
T06905,C253,P026,2025-12-26,1
T06906,C302,P018,2025-11-22,1
T06907,C220,P013,2025-12-15,1
T06908,C475,P004,2025-08-21,1
T06909,C245,P023,2025-02-01,1
T06910,C207,P028,2025-09-12,1
T06911,C121,P029,2025-07-27,1
T06912,C414,P005,2025-01-08,1
T06913,C002,P013,2025-10-04,1
T06914,C074,P003,2025-12-04,1
T06915,C431,P006,2025-04-03,1
T06916,C115,P021,2025-06-28,1
T06917,C168,P022,2025-03-23,1
T06917,C168,P024,2025-03-23,1
T06918,C348,P028,2025-12-04,1
T06919,C188,P001,2025-06-21,1
T06920,C230,P030,2025-02-23,1
T06921,C352,P009,2025-07-27,1
T06922,C292,P005,2025-02-07,1
T06923,C395,P030,2025-03-31,1
T06924,C038,P019,2025-03-13,1
T06924,C038,P021,2025-03-13,1
T06925,C497,P015,2025-11-01,1
T06926,C489,P002,2025-10-13,1
T06927,C303,P018,2025-12-16,1
T06928,C138,P008,2025-08-09,1
T06929,C320,P020,2025-10-05,1
T06930,C148,P026,2025-10-07,1
T06931,C445,P001,2025-03-23,1
T06931,C445,P002,2025-03-23,1
T06932,C436,P011,2025-01-18,1
